OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ActivityLocation/SourceMapScaleNumeric,ActivityLocation/HorizontalAccuracyMeasure/MeasureValue,ActivityLocation/HorizontalAccuracyMeasure/MeasureUnitCode,ActivityLocation/HorizontalCollectionMethodName,ActivityLocation/HorizontalCoordinateReferenceSystemDatumName,AssemblageSampledName,CollectionDuration/MeasureValue,CollectionDuration/MeasureUnitCode,SamplingComponentName,SamplingComponentPlaceInSeriesNumeric,ReachLengthMeasure/MeasureValue,ReachLengthMeasure/MeasureUnitCode,ReachWidthMeasure/MeasureValue,ReachWidthMeasure/MeasureUnitCode,PassCount,NetTypeName,NetSurfaceAreaMeasure/MeasureValue,NetSurfaceAreaMeasure/MeasureUnitCode,NetMeshSizeMeasure/MeasureValue,NetMeshSizeMeasure/MeasureUnitCode,BoatSpeedMeasure/MeasureValue,BoatSpeedMeasure/MeasureUnitCode,CurrentSpeedMeasure/MeasureValue,CurrentSpeedMeasure/MeasureUnitCode,ToxicityTestType,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodQualifierTypeName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,SampleCollectionMethod/SampleCollectionEquipmentCommentText,SamplePreparationMethod/MethodIdentifier,SamplePreparationMethod/MethodIdentifierContext,SamplePreparationMethod/MethodName,SamplePreparationMethod/MethodQualifierTypeName,SamplePreparationMethod/MethodDescriptionText,SampleContainerTypeName,SampleContainerColorName,ChemicalPreservativeUsedName,ThermalPreservativeUsedName,SampleTransportStorageDescription,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassDescriptorCode,FrequencyClassDescriptorUnitCode,LowerClassBoundValue,UpperClassBoundValue,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationMethod/MethodIdentifier,LabSamplePreparationMethod/MethodIdentifierContext,LabSamplePreparationMethod/MethodName,LabSamplePreparationMethod/MethodQualifierTypeName,LabSamplePreparationMethod/MethodDescriptionText,PreparationStartDate,PreparationStartTime/Time,PreparationStartTime/TimeZoneCode,PreparationEndDate,PreparationEndTime/Time,PreparationEndTime/TimeZoneCode,SubstitutionDilutionFactorNumeric,ProviderName
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB36995.CHEM,Sample-Routine,Water,Surface Water,2021-08-30,08:10:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-146,"FriendsSantaCruz Not safe to measure flow.  Car got stuck trying to cross while we were there. stormflow
CJ3: conductivity failed post check, DO not checked, rejected DO exceedance--- SAMPLE TAKEN: Yes; Storm Flow",,,,31.5611111000,-111.0461111000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,173290,MPN/100ml,,Final,,Actual,,,,,,,,,,"1:100 dilution | QA FLAGS: D2, EQ-EXC.",,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB33671.CHEM,Quality Control Sample-Field Replicate,Water,Surface Water,2021-09-27,07:35:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-966,"FriendsSantaCruz flow data perhaps not accurate due to low gravel dam upstream from the river crossing (see upstream pic).  The dam was somewhat breached, but  water behind it was too deep for us to measure there so we measured below it.   Will not repeat.  stormflow--- SAMPLE TAKEN: Yes; Storm Flow",,,,31.6483333000,-111.0491667000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,None,Escherichia coli,Total,307.6,MPN/100ml,,Final,,Actual,,,,,,,,,,,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB36992.CHEM,Sample-Routine,Water,Surface Water,2021-08-30,08:55:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-965,"FriendsSantaCruz too deep and murky to safely measure flow stormflow
CJ3: conductivity failed post check, DO not checked, rejected DO exceedance--- SAMPLE TAKEN: Yes; Storm Flow",,,,31.4700000000,-110.9922222000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,57940,MPN/100ml,,Final,,Actual,,,,,,,,,,"1:100 dilution | QA FLAGS: EQ-EXC, D2.",,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB33673.CHEM,Sample-Routine,Water,Surface Water,2021-09-27,09:30:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-965,FriendsSantaCruz channel widening after flooding.   stormflow--- SAMPLE TAKEN: Yes; Storm Flow,,,,31.4700000000,-110.9922222000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,None,Escherichia coli,Total,114.5,MPN/100ml,,Final,,Actual,,,,,,,,,,,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB36991.CHEM,Quality Control Sample-Field Replicate,Water,Surface Water,2021-08-30,06:30:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-966,"FriendsSantaCruz We did not feel safe measuring flow.  Downstream channel profile dramatically altered.  White horizontal line in pic is below the roadbed. Drop now only about 10 inches, before > a foot. stormflow--- SAMPLE TAKEN: Yes; Storm Flow",,,,31.6483333000,-111.0491667000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,198630,MPN/100ml,,Final,,Actual,,,,,,,,,,"1:100 dilution | QA FLAGS: D2, EQ-EXC.",,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB33672.CHEM,Sample-Routine,Water,Surface Water,2021-09-27,07:35:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-966,"FriendsSantaCruz flow data perhaps not accurate due to low gravel dam upstream from the river crossing (see upstream pic).  The dam was somewhat breached, but  water behind it was too deep for us to measure there so we measured below it.   Will not repeat.  stormflow--- SAMPLE TAKEN: Yes; Storm Flow",,,,31.6483333000,-111.0491667000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,None,Escherichia coli,Total,191.8,MPN/100ml,,Final,,Actual,,,,,,,,,,,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB35288.CHEM,Sample-Routine,Water,Surface Water,2021-10-25,08:00:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-966,FriendsSantaCruz Much algae both floating and on ground in ponded area created by berm above crossing.  Too deep/murky for us to sample there. Ducks. Traffic crossing.  baseflow--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.6483333000,-111.0491667000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,135.4,MPN/100ml,,Final,,Actual,,,,,,,,,,,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB35277.CHEM,Sample-Routine,Water,Surface Water,2021-10-29,11:00:00,MST,,,,,0,m,,,,,,9843,VOLUNTEER GROUPS,AZDEQ_SW-527,"Tumacaori Channel bed composed coarse sand baseflow

No Pictures.--- SAMPLE TAKEN: Yes; Normal Flow",,,,31.5621111000,-111.0459722000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,110,MPN/100ml,,Final,,Actual,,,,,,,,,,,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB34108.CHEM,Sample-Routine,Water,Surface Water,2021-11-30,02:20:00,MST,,,,,,,,,,,,9853,VOLUNTEER GROUPS,AZDEQ_SW-153,"Cow tracks, fish (rizzles, minnows), many bugs, 3% algae baseflow. ADEQ was with the team collecting the sample at this site.--- SAMPLE TAKEN: Yes; Normal Flow",,,,31.5250000000,-110.7775000000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,42,MPN/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB35286.CHEM,Quality Control Sample-Field Replicate,Water,Surface Water,2021-11-29,08:00:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-966,"FriendsSantaCruz The gravel berm that lined the upstream side of the crossing and created ponding is now gone and we're sampling in usual spot.  Bottom sediment very loose.  Boots sunk in.    A number of vehicles crossed while we sampled, as usual.   base

95% CI not met for E. coli, data flagged.--- SAMPLE TAKEN: Yes; Normal Flow",,,,31.6483333000,-111.0491667000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,128.1,MPN/100ml,,Final,,Actual,,,,,,,,,,95 % CI not met,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB35289.CHEM,Sample-Routine,Water,Surface Water,2021-10-25,09:30:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-965,FriendsSantaCruz sample area sandbars have changed in recent flooding.  Cattle regularly in this area. baseflow--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4700000000,-110.9922222000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,93.3,MPN/100ml,,Final,,Actual,,,,,,,,,,,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB34107.CHEM,Sample-Routine,Water,Surface Water,2021-11-30,12:11:00,MST,,,,,,,,,,,,9853,VOLUNTEER GROUPS,AZDEQ_SW-62902,Cows in the area. Algae present along banks in a small amount. ADEQ was with the group when they collected the data.--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.5005690000,-110.8410360000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,16.1,MPN/100ml,,Final,,Actual,,,,,,,,,,DUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB35287.CHEM,Sample-Routine,Water,Surface Water,2021-10-25,09:00:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-146,FriendsSantaCruz traffic crossing.  Coarse sand bottom with algae visible only downstream from our sample site.  Bugs hovering over water. Couldn't ID them. Cattle tracks.  baseflow--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.5611111000,-111.0461111000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,71.7,MPN/100ml,,Final,,Actual,,,,,,,,,,,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB35290.CHEM,Sample-Routine,Water,Surface Water,2021-11-29,09:08:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-146,"FriendsSantaCruz Racoon tracks, cow tracks.  Watercress and hemlock starting to grow along river edges.  Traffic crossing while we sampled.  Leaves in the water and congregations of water bugs on the surface. baseflow--- SAMPLE TAKEN: Yes; Normal Flow",,,,31.5611111000,-111.0461111000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,155.3,MPN/100ml,,Final,,Actual,,,,,,,,,,,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB35281.CHEM,Sample-Routine,Water,Surface Water,2021-11-29,08:30:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-143,"FriendsSantaCruz Only E.coli sampled here, with turbidity and water temp. baseflow

No pictures--- SAMPLE TAKEN: Yes; Normal Flow",,,,31.6130556000,-111.0413889000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,67,MPN/100ml,,Final,,Actual,,,,,,,,,,,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB36057.CHEM,Quality Control Sample-Equipment Blank,Water,Surface Water,2021-12-27,08:50:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-146,"FriendsSantaCruz Missed the upstream pic here.  Traffic crossing while we sampled, deer tracks observed on sandbar.  Tiny clusters of flying insects over water in quieter places.  No algae visible.  Someone said the new macrophyte growth might be veronica. stormflow--- SAMPLE TAKEN: Yes; Storm Flow",,,,31.5611111000,-111.0461111000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,0,MPN/100ml,,Final,,Actual,,,,,,,,,,,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB35292.CHEM,Sample-Routine,Water,Surface Water,2021-10-25,10:15:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-328,FriendsSantaCruz always trash in the trees here from high flood waters.  Hard to remove.  Fish still absent. baseflow--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4299167000,-110.9608333000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,44.1,MPN/100ml,,Final,,Actual,,,,,,,,,,,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB35291.CHEM,Sample-Routine,Water,Surface Water,2021-11-29,09:55:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-965,"FriendsSantaCruz cow tracks, no wildlife tracks, lots of surface bugs. baseflow--- SAMPLE TAKEN: Yes; Normal Flow",,,,31.4700000000,-110.9922222000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,90.6,MPN/100ml,,Final,,Actual,,,,,,,,,,,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB34107.CHEM,Sample-Routine,Water,Surface Water,2021-11-30,12:11:00,MST,,,,,,,,,,,,9853,VOLUNTEER GROUPS,AZDEQ_SW-62902,Cows in the area. Algae present along banks in a small amount. ADEQ was with the group when they collected the data.--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.5005690000,-110.8410360000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,16,MPN/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB34108.CHEM,Sample-Routine,Water,Surface Water,2021-11-30,02:20:00,MST,,,,,,,,,,,,9853,VOLUNTEER GROUPS,AZDEQ_SW-153,"Cow tracks, fish (rizzles, minnows), many bugs, 3% algae baseflow. ADEQ was with the team collecting the sample at this site.--- SAMPLE TAKEN: Yes; Normal Flow",,,,31.5250000000,-110.7775000000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,37.3,MPN/100ml,,Final,,Actual,,,,,,,,,,DUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB35284.CHEM,Quality Control Sample-Field Replicate,Water,Surface Water,2021-10-25,08:00:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-966,FriendsSantaCruz Much algae both floating and on ground in ponded area created by berm above crossing.  Too deep/murky for us to sample there. Ducks. Traffic crossing.  baseflow--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.6483333000,-111.0491667000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,148.3,MPN/100ml,,Final,,Actual,,,,,,,,,,,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB35282.CHEM,Sample-Routine,Water,Surface Water,2021-10-25,08:30:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-143,"FriendsSantaCruz We just collect e.coli here.  Nothing reported. baseflow

No pictures--- SAMPLE TAKEN: Yes; Normal Flow",,,,31.6130556000,-111.0413889000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,172.3,MPN/100ml,,Final,,Actual,,,,,,,,,,,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
GLEC,Great Lakes Environmental Center,GLEC-1-SCSCR128.27-1,Sample-Routine,Water,,2021-10-13,13:30:00,MST,,,,,,,,,,,,Streams - GLEC,,GLEC-SCSCR128.27,"Yes; FQ2 - Low Flow (<.1 cfs) | Dead cow downstream in intended sampling area, shifted upstream 50 meters. Very low flow, not able to measure. Some filamentous algae noted, <10% of wedded channel area. Channel has shifted towards right bank from orignal sampling coordinates, original point is now a dry channel.",,,,31.3369440000,-110.8498060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water Bottle,,,,,,,,,,,,,,,Escherichia coli,,1203.3,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,2021-10-13,,,,,,,,Lower Reporting Limit,1,mg/l,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB36095.CHEM,Sample-Routine,Water,Surface Water,2022-02-28,08:30:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-143,"FriendsSantaCruz We do not report stream conditions here.  We are just collecting e.coli data. baseflow
CJ3: no duplicate e coli, no pictures, incubator temp too high--- SAMPLE TAKEN: Yes; Normal Flow",,,,31.6130556000,-111.0413889000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,34.1,MPN/100ml,,Final,,Actual,,,,,,,,,,incubator temp too high | QA FLAGS: A5.,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB36973.CHEM,Sample-Routine,Water,Surface Water,2022-02-09,02:40:00,MST,,,,,0,m,,,,,,9786,VOLUNTEER GROUPS,AZDEQ_SW-527,"CJ3: No pictures so leaving water clarity blank
Tumacacori Sample 7634: Lower: 5.7  Upper: 20.1
Sample 7635 (Duplicate): Lower: 9.3  Upper: 26.8 baseflow--- SAMPLE TAKEN: Yes; Normal Flow",,,,31.5621111000,-111.0459722000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,11,MPN/100ml,,Final,,Actual,,,,,,,,,,incubator slightly too high | QA FLAGS: A5.,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB37061.CHEM,Sample-Routine,Water,Surface Water,2022-01-31,09:35:00,MST,,,,,0,m,,,,,,9839,VOLUNTEER GROUPS,AZDEQ_SW-965,"FriendsSantaCruz A little water-borne trash, new plant growth on edges, no fish and no sign of the oil slick we saw in December here.  We didn't see them this visit, but cattle frequent this area both above and below the sample site. baseflow
CJ: incubator temp too high--- SAMPLE TAKEN: Yes; Normal Flow",,,,31.4700000000,-110.9922222000,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,AZDEQ_SW,Unknown,,,Miscellaneous (Other),,,,,,,,,,,,,,,Escherichia coli,Total,21.3,MPN/100ml,,Final,,Actual,,,,,,,,,,CJ: incubator temp too high | QA FLAGS: A5.,,0,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,COLILERT,AZDEQ_SW,COLILERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
